Time elapsed	Time stamp	Drain_TR Voltage	Drain_TR Current	Drain_TR Resistance	Loop_TR Index
s		V	A	V/A	

6.34675360e+01	2023-05-22T18:50:36.904093	-3.00000000e-01	-6.06000000e-12	4.95049505e+10	172
6.38404707e+01	2023-05-22T18:50:37.284097	-3.00000000e-01	-9.56300000e-11	3.13709087e+09	173
6.42135219e+01	2023-05-22T18:50:37.653947	-3.00000000e-01	1.87000000e-11	-1.60427807e+10	174
6.45906793e+01	2023-05-22T18:50:38.034177	-3.00000000e-01	-1.06850000e-10	2.80767431e+09	175
6.49603865e+01	2023-05-22T18:50:38.404156	-3.00000000e-01	1.65100000e-11	-1.81708056e+10	176
6.53274824e+01	2023-05-22T18:50:38.764316	-3.00000000e-01	-9.40100000e-11	3.19114988e+09	177
6.56968335e+01	2023-05-22T18:50:39.134295	-3.00000000e-01	-7.28000000e-12	4.12087912e+10	178
6.60725698e+01	2023-05-22T18:50:39.514430	-3.00000000e-01	-6.16400000e-11	4.86696950e+09	179
6.64432234e+01	2023-05-22T18:50:39.884407	-3.00000000e-01	-4.43600000e-11	6.76284941e+09	180
6.68209593e+01	2023-05-22T18:50:40.264388	-3.00000000e-01	-5.22900000e-11	5.73723465e+09	181
6.71835838e+01	2023-05-22T18:50:40.624555	-3.00000000e-01	-8.09900000e-11	3.70416101e+09	182
6.75568533e+01	2023-05-22T18:50:40.994780	-3.00000000e-01	9.09000000e-12	-3.30033003e+10	183
6.79264157e+01	2023-05-22T18:50:41.364822	-3.00000000e-01	-1.03940000e-10	2.88628055e+09	184
6.82986812e+01	2023-05-22T18:50:41.734998	-3.00000000e-01	3.25700000e-11	-9.21093030e+09	185
6.86687277e+01	2023-05-22T18:50:42.104991	-3.00000000e-01	-1.02140000e-10	2.93714509e+09	186
6.90416972e+01	2023-05-22T18:50:42.484993	-3.00000000e-01	7.10000000e-12	-4.22535211e+10	187
6.94116764e+01	2023-05-22T18:50:42.855011	-3.00000000e-01	-7.67300000e-11	3.90981363e+09	188
6.97910176e+01	2023-05-22T18:50:43.234846	-3.00000000e-01	-2.39900000e-11	1.25052105e+10	189
7.01549266e+01	2023-05-22T18:50:43.595211	-3.00000000e-01	-3.79800000e-11	7.89889415e+09	190
7.05315253e+01	2023-05-22T18:50:43.975096	-3.00000000e-01	-6.60900000e-11	4.53926464e+09	191
7.09004083e+01	2023-05-22T18:50:44.335217	-3.00000000e-01	-9.00000000e-13	3.33333333e+11	192
7.12694033e+01	2023-05-22T18:50:44.705227	-3.00000000e-01	-9.59500000e-11	3.12662845e+09	193
7.16516548e+01	2023-05-22T18:50:45.095100	-3.00000000e-01	2.05100000e-11	-1.46270112e+10	194
7.20116833e+01	2023-05-22T18:50:45.455381	-3.00000000e-01	-1.04780000e-10	2.86314182e+09	195
7.23955443e+01	2023-05-22T18:50:45.835341	-3.00000000e-01	1.53500000e-11	-1.95439739e+10	196
7.27568937e+01	2023-05-22T18:50:46.195468	-3.00000000e-01	-8.55700000e-11	3.50590160e+09	197
7.31294990e+01	2023-05-22T18:50:46.565322	-3.00000000e-01	-1.41200000e-11	2.12464589e+10	198
7.34987426e+01	2023-05-22T18:50:46.935478	-3.00000000e-01	-4.85500000e-11	6.17919670e+09	199
7.38714069e+01	2023-05-22T18:50:47.315358	-3.00000000e-01	-3.76600000e-11	7.96601168e+09	200
7.42442841e+01	2023-05-22T18:50:47.685362	-3.00000000e-01	-8.51000000e-12	3.52526439e+10	201
7.46215421e+01	2023-05-22T18:50:48.065336	-3.00000000e-01	-8.98200000e-11	3.34001336e+09	202
7.49915434e+01	2023-05-22T18:50:48.435376	-3.00000000e-01	1.94100000e-11	-1.54559505e+10	203
7.53594061e+01	2023-05-22T18:50:48.795368	-3.00000000e-01	-9.95600000e-11	3.01325834e+09	204
7.57263674e+01	2023-05-22T18:50:49.165508	-3.00000000e-01	1.98600000e-11	-1.51057402e+10	205
7.60995150e+01	2023-05-22T18:50:49.535513	-3.00000000e-01	-9.13100000e-11	3.28551090e+09	206
7.64721453e+01	2023-05-22T18:50:49.915596	-3.00000000e-01	-5.16000000e-12	5.81395349e+10	207
7.68522409e+01	2023-05-22T18:50:50.295596	-3.00000000e-01	-5.53900000e-11	5.41614010e+09	208
7.72156610e+01	2023-05-22T18:50:50.655635	-3.00000000e-01	-4.50700000e-11	6.65631240e+09	209
7.75921595e+01	2023-05-22T18:50:51.036056	-3.00000000e-01	-1.56700000e-11	1.91448628e+10	210
7.79623570e+01	2023-05-22T18:50:51.406293	-3.00000000e-01	-8.26000000e-11	3.63196126e+09	211
7.83296186e+01	2023-05-22T18:50:51.766650	-3.00000000e-01	1.61900000e-11	-1.85299568e+10	212
7.87010603e+01	2023-05-22T18:50:52.137259	-3.00000000e-01	-1.03230000e-10	2.90613194e+09	213
7.90704442e+01	2023-05-22T18:50:52.507264	-3.00000000e-01	2.30200000e-11	-1.30321460e+10	214
7.94434007e+01	2023-05-22T18:50:52.887274	-3.00000000e-01	-1.15810000e-10	2.59044987e+09	215
7.98193897e+01	2023-05-22T18:50:53.257691	-3.00000000e-01	4.06000000e-12	-7.38916256e+10	216
8.01880930e+01	2023-05-22T18:50:53.627852	-3.00000000e-01	-6.66100000e-11	4.50382825e+09	217
