Time elapsed	Time stamp	source_Bioprobe Voltage	source_Bioprobe Current	source_Bioprobe Resistance	trans_drain Voltage	trans_drain Current	trans_drain Resistance	trans_gate Voltage	trans_gate Current	trans_gate Resistance
s		V	A	V/A	V	A	V/A	V	A	V/A

2.14275931e+02	2023-01-26T12:39:39.838451	1.43279200e-04	9.76209600e-09	1.46770939e+04	-9.99066600e-02	-7.41252600e-10	1.34780856e+08	9.59984700e-01	1.29816500e-09	7.39493593e+08
2.15199342e+02	2023-01-26T12:39:40.762510	2.10220700e-04	-3.35030300e-09	-6.27467725e+04	-9.99080100e-02	-3.48485100e-10	2.86692344e+08	9.40352400e-01	-1.06206300e-08	-8.85401713e+07
2.15963537e+02	2023-01-26T12:39:41.526558	2.35317100e-04	-1.33153600e-08	-1.76726052e+04	-9.99819500e-02	5.46775800e-10	-1.82857306e+08	9.20354300e-01	-7.91599000e-09	-1.16265218e+08
2.16885189e+02	2023-01-26T12:39:42.448618	9.30792300e-05	-1.02970800e-08	-9.03938107e+03	-9.99324300e-02	7.70908300e-10	-1.29629464e+08	9.00252900e-01	-1.69238000e-09	-5.31944894e+08
2.17807187e+02	2023-01-26T12:39:43.370233	-9.93667100e-05	-3.24481900e-09	3.06231904e+04	-9.99317600e-02	4.14308800e-10	-2.41201152e+08	8.79861500e-01	1.52826400e-08	5.75726118e+07
2.18572945e+02	2023-01-26T12:39:44.136283	-9.10015500e-05	1.33310100e-08	-6.82630573e+03	-9.99421500e-02	-5.14589700e-10	1.94217160e+08	8.59849400e-01	8.80896000e-09	9.76107736e+07
2.19494565e+02	2023-01-26T12:39:45.057341	1.77729600e-05	1.06953900e-08	1.66174025e+03	-9.99337800e-02	-7.86237400e-10	1.27103824e+08	8.39985900e-01	1.08246600e-09	7.75992872e+08
2.20416685e+02	2023-01-26T12:39:45.979400	2.01850300e-04	3.15073500e-09	6.40645119e+04	-9.99317600e-02	-4.01050300e-10	2.49175128e+08	8.20281100e-01	-1.54881100e-08	-5.29619883e+07
2.21182068e+02	2023-01-26T12:39:46.745448	2.77154600e-04	-1.34103300e-08	-2.06672468e+04	-9.99086800e-02	4.72759000e-10	-2.11331101e+08	8.00345100e-01	-8.53746900e-09	-9.37450080e+07
2.22104081e+02	2023-01-26T12:39:47.667508	1.26544000e-04	-1.06734500e-08	-1.18559604e+04	-9.99471400e-02	7.79302100e-10	-1.28252112e+08	7.80240500e-01	-2.20785700e-09	-3.53392679e+08
2.23027349e+02	2023-01-26T12:39:48.590567	-1.07735900e-04	-4.02500800e-09	2.67666300e+04	-9.99240600e-02	4.50055000e-10	-2.22026330e+08	7.59851300e-01	1.51233600e-08	5.02435504e+07
2.23791770e+02	2023-01-26T12:39:49.354615	5.96090000e-05	1.34130300e-08	4.44411143e+03	-9.99351300e-02	-4.51090300e-10	2.21541297e+08	7.39912900e-01	9.38541400e-09	7.88364690e+07
2.24725849e+02	2023-01-26T12:39:50.288675	1.77722900e-05	1.10590800e-08	1.60703151e+03	-9.99247400e-02	-7.93781100e-10	1.25884504e+08	7.19987400e-01	2.43058000e-09	2.96220408e+08
2.25652102e+02	2023-01-26T12:39:51.214734	-1.41205400e-04	1.28972700e-08	-1.09484720e+04	-9.99331100e-02	-3.77922500e-10	2.64427522e+08	6.99918800e-01	1.01577500e-08	6.89049051e+07
2.26574861e+02	2023-01-26T12:39:52.137794	7.63432700e-05	1.13616600e-08	6.71937639e+03	-9.99505100e-02	-2.68013700e-11	3.72930600e+09	6.79935200e-01	5.56617000e-09	1.22154947e+08
2.27354081e+02	2023-01-26T12:39:52.916842	2.18582900e-04	7.17861700e-09	3.04491659e+04	-9.99247400e-02	-1.26881400e-10	7.87544431e+08	6.59858900e-01	1.28916800e-08	5.11848650e+07
2.28307074e+02	2023-01-26T12:39:53.869903	-1.57942700e-04	6.00120800e-09	-2.63184845e+04	-9.99233900e-02	5.68817000e-11	-1.75668783e+09	6.39817200e-01	1.28064100e-08	4.99606994e+07
2.29245253e+02	2023-01-26T12:39:54.807963	-7.42664000e-05	-1.37561100e-09	5.39879370e+04	-9.99394500e-02	4.15975600e-10	-2.40253154e+08	6.19937900e-01	1.52944000e-08	4.05336528e+07
2.30010211e+02	2023-01-26T12:39:55.573012	-8.26327600e-05	1.32452300e-08	-6.23868064e+03	-9.99010000e-02	-7.74883500e-10	1.28923896e+08	5.99941500e-01	7.86937700e-09	7.62374836e+07
2.30932386e+02	2023-01-26T12:39:56.495071	1.51648800e-04	9.59740400e-09	1.58010229e+04	-9.99324300e-02	-7.48396500e-10	1.33528724e+08	5.79974900e-01	1.08873400e-09	5.32705785e+08
2.31853962e+02	2023-01-26T12:39:57.417130	2.52057000e-04	1.69577200e-09	1.48638496e+05	-9.99304000e-02	-3.08539300e-10	3.23882241e+08	5.60363000e-01	-1.50224300e-08	-3.73017548e+07
2.32619633e+02	2023-01-26T12:39:58.182178	1.51646300e-04	-1.34343000e-08	-1.12879942e+04	-9.99672400e-02	6.34233100e-10	-1.57619084e+08	5.40271600e-01	-5.78244100e-09	-9.34331366e+07
2.33541482e+02	2023-01-26T12:39:59.104237	-8.26320900e-05	-8.63273600e-09	9.57194683e+03	-9.99819500e-02	6.71242300e-10	-1.48950610e+08	5.20212800e-01	-2.44209800e-10	-2.13018806e+09
2.34463990e+02	2023-01-26T12:40:00.027297	-1.74674900e-04	-1.65904000e-10	1.05286732e+06	-9.99066600e-02	2.57041800e-10	-3.88678651e+08	4.99911400e-01	1.33337200e-08	3.74922677e+07
2.35251536e+02	2023-01-26T12:40:00.814346	-1.91409700e-04	7.02560500e-09	-2.72445861e+04	-9.99233900e-02	5.30976600e-11	-1.88187935e+09	4.79909100e-01	7.86663900e-09	6.10056086e+07
2.36010514e+02	2023-01-26T12:40:01.573395	1.26544000e-04	9.29719700e-09	1.36109840e+04	-9.99505100e-02	-9.24000700e-11	1.08171466e+09	4.59855300e-01	1.46079500e-08	3.14797970e+07
2.36949446e+02	2023-01-26T12:40:02.512455	-4.91639400e-05	1.05785900e-08	-4.64749461e+03	-9.99240600e-02	-5.84807000e-10	1.70866730e+08	4.39902200e-01	2.69459800e-09	1.63253368e+08
2.37870086e+02	2023-01-26T12:40:03.433514	1.60014600e-04	9.54595900e-09	1.67625484e+04	-9.99407900e-02	-7.32828200e-10	1.36376834e+08	4.19977300e-01	1.07824500e-09	3.89500809e+08
2.38791669e+02	2023-01-26T12:40:04.354572	3.60828600e-04	2.31580400e-09	1.55811373e+05	-9.99066600e-02	-3.34608600e-10	2.98577682e+08	4.00377800e-01	-1.50664700e-08	-2.65740947e+07
2.39557311e+02	2023-01-26T12:40:05.120621	2.01851900e-04	-1.35507500e-08	-1.48959947e+04	-9.99742500e-02	6.00597000e-10	-1.66458124e+08	3.80285400e-01	-6.95391700e-09	-5.46865026e+07
2.40494809e+02	2023-01-26T12:40:06.057681	3.18990300e-04	-9.84324600e-09	-3.24070230e+04	-9.99010000e-02	1.17013500e-10	-8.53756191e+08	3.60318200e-01	-1.53607100e-08	-2.34571319e+07
2.41416555e+02	2023-01-26T12:40:06.979739	2.52058900e-04	-1.34316300e-08	-1.87660693e+04	-9.99909900e-02	5.62330800e-10	-1.77815247e+08	3.40350200e-01	-7.91105000e-09	-4.30221273e+07
2.42338932e+02	2023-01-26T12:40:07.901799	1.09810900e-04	-1.00619600e-08	-1.09134701e+04	-9.99672400e-02	7.64158600e-10	-1.30820016e+08	3.20180600e-01	-1.77475000e-09	-1.80408846e+08
2.43260360e+02	2023-01-26T12:40:08.823857	-8.26327600e-05	-3.06136900e-09	2.69920941e+04	-9.99233900e-02	1.66629800e-10	-5.99672988e+08	2.99804200e-01	1.52565600e-08	1.96508387e+07
2.44025842e+02	2023-01-26T12:40:09.588906	-1.49572800e-04	1.33527000e-08	-1.12016895e+04	-9.99254200e-02	-4.83042600e-10	2.06866682e+08	2.79917700e-01	9.34605400e-09	2.99503619e+07
2.44949457e+02	2023-01-26T12:40:10.512965	2.61396500e-05	6.71190500e-09	3.89452026e+03	-9.99157000e-02	-7.77812200e-10	1.28457358e+08	2.59970100e-01	-6.20548600e-10	-4.18935922e+08
2.45869811e+02	2023-01-26T12:40:11.433024	2.77158800e-04	5.36572500e-09	5.16535603e+04	-9.99233900e-02	-4.63285000e-10	2.15684492e+08	2.40262300e-01	-1.46481800e-08	-1.64021947e+07
2.46636100e+02	2023-01-26T12:40:12.199073	2.43684200e-04	-1.33673300e-08	-1.82298335e+04	-9.99003200e-02	3.34002200e-10	-2.99100784e+08	2.20315900e-01	-1.02063800e-08	-2.15860961e+07
2.47557215e+02	2023-01-26T12:40:13.120131	2.93886700e-04	-7.88715700e-09	-3.72614239e+04	-9.99240600e-02	1.31463100e-11	-7.60092071e+09	1.99948600e-01	8.22589200e-10	2.43072241e+08
2.48510330e+02	2023-01-26T12:40:14.073192	2.35318900e-04	9.61361300e-10	2.44776756e+05	-9.99261000e-02	-8.60901500e-11	1.16071467e+09	1.80317500e-01	-1.52082700e-08	-1.18565425e+07
2.49361034e+02	2023-01-26T12:40:14.924247	2.01850300e-04	-1.19465200e-08	-1.68961589e+04	-9.98996500e-02	-4.04414300e-10	2.47023040e+08	1.60274100e-01	-1.54243000e-08	-1.03910129e+07
